DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/06/19 16:12:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,24,0.0,1.0,-15.80773,-48.16292,
2020/06/19 16:12:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,24,0.0,-999.0,-15.86589,-48.00219,
2020/11/02 04:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,4.3,-999.0,-15.56728,-47.85551,0.9
2020/11/02 04:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,4.2,0.7,-15.57071,-47.85612,0.9
2020/05/26 17:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.48,-15.65,-47.88,
2020/05/26 17:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6,3.0,0.33,-15.65,-47.85,
2020/05/26 17:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.4,-15.67,-47.87,
2020/05/26 04:30:09,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4,2.37,-999.0,-15.56892,-47.85563,
2020/05/26 16:12:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3,1.81,-999.0,-15.82942,-48.12055,2.9
2020/05/26 16:12:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2,1.19,0.88,-15.63353,-47.46148,5.4
2020/05/26 17:01:51,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.44,-15.65495,-47.88251,
2020/05/26 17:01:51,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.33,-15.65629,-47.89,
2020/05/26 17:01:51,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.38,-15.65696,-47.89378,
2020/05/26 17:01:51,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4,3.0,0.42,-15.65763,-47.89752,
2020/05/26 17:01:51,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.41,-15.65158,-47.88706,
2020/05/26 17:01:51,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.48,-15.65022,-47.87951,
2020/05/26 17:01:51,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5,3.0,0.45,-15.6509,-47.88329,
2020/05/27 04:11:19,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,0.0,0.91,-15.62872,-47.46199,
2020/05/27 04:11:19,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,0.0,0.89,-15.63217,-47.4626,
2020/05/27 04:11:19,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,0.0,0.99,-15.57031,-47.85513,
2020/05/27 16:43:28,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2,0.0,0.99,-15.96283,-48.07252,
2020/05/27 16:43:28,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2,0.0,0.99,-15.96338,-48.0761,
2020/05/27 16:43:28,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,0.0,-999.0,-15.89486,-47.78529,
2020/05/27 16:43:28,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,0.0,0.37,-15.78313,-48.09521,
2020/05/27 16:43:28,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,0.0,0.93,-15.63412,-47.46154,
2020/05/01 21:43:04,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,8,0.0,0.25,-15.71412,-47.930954,
2020/08/26 20:33:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.72,-47.39,
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.57853,-47.41042,10.7
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.5796,-47.41549,10.7
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.5823,-47.41148,19.3
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,91,0.0,1.0,-15.75999,-48.15231,2.6
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,10,0.0,1.0,-15.77223,-48.03325,17.2
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-16.04146,-47.54044,14.3
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-16.0419,-47.53897,12.5
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-16.0429,-47.54377,7.6
2020/08/26 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,93,0.0,1.0,-16.04786,-48.11394,3.8
2020/05/01 16:31:06,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,8,0.0,-999.0,-15.86619,-47.9338,
2020/05/01 16:40:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,8,0.0,0.99,-15.937,-47.594,5.0
2020/08/26 15:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,93,0.0,1.0,-16.04516,-48.11143,6.4
2020/08/26 16:56:04,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.681,-48.213,11.8
2020/08/26 04:04:34,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.73175,-48.20118,
2020/08/26 04:04:34,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,37,0.0,1.0,-15.5741,-47.63692,
2020/08/26 04:04:34,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,-999.0,-15.73085,-48.20626,
2020/08/26 04:04:34,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,-999.0,-15.56659,-47.85707,
2020/08/26 16:36:32,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,93,0.0,1.0,-16.04802,-48.11206,
2020/08/26 16:36:32,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,73,0.0,1.0,-15.62091,-47.62888,
2020/08/26 16:36:32,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.68164,-48.20719,
2020/08/26 16:36:32,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,92,0.0,1.0,-15.67827,-48.2077,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,24,0.0,-999.0,-15.82891,-47.96139,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,91,0.0,-999.0,-15.85597,-48.13126,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,95,0.0,1.0,-15.85692,-48.13629,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-15.74024,-47.68562,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,91,0.0,-999.0,-15.70525,-47.88121,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-15.57784,-47.99674,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-16.0267,-47.35888,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-16.02159,-47.35976,
2020/09/09 16:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-15.57591,-47.99598,12.4
2020/09/09 16:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,24,0.0,1.0,-15.76437,-48.00534,3.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,96,0.0,1.0,-15.914,-48.117,46.7
2020/09/09 16:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,24,0.0,-999.0,-15.82997,-47.95819,2.7
2020/09/09 16:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,93,0.0,-999.0,-15.85648,-48.1331,3.3
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-15.9316,-47.81738,
2020/09/09 04:41:40,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-15.57014,-47.85564,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.94324,-48.10832,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,95,0.0,1.0,-15.91564,-48.11159,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,97,0.0,1.0,-15.91667,-48.11696,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,94,0.0,1.0,-15.91083,-48.1127,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,24,0.0,-999.0,-15.83034,-47.95912,
2020/09/09 17:10:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,94,0.0,-999.0,-15.8548,-48.1348,
2020/09/08 16:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.94055,-48.10514,37.6
2020/09/08 21:29:58,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,95,0.0,1.0,-15.931348,-48.0811,
2020/09/08 16:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.65052,-47.6031,3.5
2020/09/08 16:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,69,0.0,1.0,-15.59662,-47.63055,2.5
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,83,0.0,1.0,-15.98699,-48.222,
2020/09/08 16:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,83,0.0,1.0,-15.98796,-48.21909,5.6
2020/09/08 04:59:37,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.95227,-48.10483,
2020/09/08 16:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,72,0.0,1.0,-15.59995,-47.63,18.3
2020/09/08 16:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,-999.0,-15.93723,-48.10569,37.6
2020/09/08 21:29:58,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,97,0.0,1.0,-15.932566,-48.088638,
2020/09/08 17:32:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.75515,-48.16338,
2020/09/08 16:30:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.949,-48.101,30.2
2020/09/08 13:40:00,TERRA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.798,-48.209,17.8
2020/09/08 16:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,82,0.0,1.0,-15.99127,-48.21855,5.6
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,23,0.0,-999.0,-15.81248,-47.98349,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.88271,-47.47448,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,23,0.0,-999.0,-15.8126,-47.97469,
2020/09/08 17:32:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.75637,-48.16607,
2020/09/08 16:30:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.936,-48.103,34.9
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.93594,-48.10052,
2020/09/08 17:32:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.93821,-48.10291,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,73,0.0,1.0,-15.60093,-47.62783,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.94273,-48.10155,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,79,0.0,1.0,-15.99362,-48.22212,
2020/09/08 04:12:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.95446,-48.10402,2.3
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,81,0.0,1.0,-15.99308,-48.21649,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.9362,-48.10192,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,23,0.0,-999.0,-15.8114,-47.9728,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,23,0.0,-999.0,-15.8131,-47.98002,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,23,0.0,-999.0,-15.81194,-47.97813,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.94246,-48.09998,
2020/09/08 15:55:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,23,0.0,1.0,-15.8055,-47.9789,
2020/04/27 04:24:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3,0.0,-999.0,-15.56963,-47.85661,0.6
2020/06/23 16:37:09,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,28,0.0,1.0,-15.78514,-47.70494,
2020/06/22 16:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,27,0.0,0.7,-16.01416,-47.80451,2.5
2020/06/22 16:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,27,0.0,0.9,-16.00887,-47.805,2.5
2020/06/22 16:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,27,0.0,0.9,-16.00851,-47.80172,6.1
2020/06/22 16:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,28,0.0,1.0,-15.95416,-48.02611,2.6
2020/01/12 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,0.0,0.1,-15.56224,-47.9914,7.3
2020/01/12 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3,0.2,0.1,-15.96251,-48.17846,4.7
2020/10/01 16:35:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,8,0.0,1.0,-16.034,-48.002,20.6
2020/06/23 04:05:07,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,28,0.0,0.7,-15.57054,-47.85534,
2020/02/21 04:10:56,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0,6.3,-999.0,-15.56755,-47.85494,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.57271,-47.79543,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.57748,-47.79111,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,11,0.0,1.0,-15.62957,-48.16756,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.55793,-47.8047,
2020/06/22 04:22:44,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,27,0.0,0.7,-15.57049,-47.85588,
2020/06/22 04:22:44,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,27,0.0,-999.0,-15.56744,-47.85536,
2020/06/22 16:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,27,0.0,1.0,-15.77116,-48.18605,7.4
2020/06/15 15:49:46,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,20,0.0,1.0,-15.81678,-47.47226,
2020/06/15 15:49:46,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,20,0.0,1.0,-15.8174,-47.47898,
2020/06/15 15:49:46,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,20,0.0,1.0,-15.81559,-47.47315,
2020/06/15 15:49:46,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,20,0.0,0.7,-15.61925,-47.83213,
2020/06/15 15:49:46,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,20,0.0,0.7,-15.62002,-47.832,
2020/06/23 17:00:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,28,0.0,1.0,-15.79,-47.712,6.9
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,11,0.0,1.0,-15.63529,-48.17049,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,11,0.0,1.0,-15.63152,-48.16763,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.5771,-47.7878,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.57787,-47.79445,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.57121,-47.78246,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.56829,-47.80296,
2020/10/04 16:01:17,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.56275,-47.80064,
2020/10/04 21:27:06,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.56797,-47.790928,
2020/10/04 21:27:09,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.514747,-47.901985,
2020/10/05 21:15:20,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.604535,-47.903835,
2020/10/05 21:15:22,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.553662,-47.827164,
2020/10/05 21:15:22,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.516352,-47.705383,
2020/10/05 17:23:02,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.57827,-47.77171,
2020/10/05 17:23:02,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.94713,-47.97262,
2020/10/05 17:23:02,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.9327,-48.24082,
2020/10/05 17:23:02,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.92604,-48.23823,
2020/10/05 15:43:55,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,12,0.0,1.0,-15.92919,-48.24884,
2020/10/05 15:43:55,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.57936,-47.77338,
2020/10/05 15:43:55,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.64671,-47.88592,
2020/10/05 15:43:55,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.64356,-47.87374,
2020/10/05 00:34:16,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.538524,-47.814278,
2020/10/05 00:34:16,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.551021,-47.831573,
2020/10/05 00:34:16,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.549644,-47.821842,
2020/10/05 00:34:16,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.548268,-47.812119,
2020/10/05 00:34:16,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.559388,-47.819683,
2020/10/05 00:34:16,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.603836,-47.920952,
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.92022,-48.25184,
2020/10/06 20:03:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.58,-48.18,
2020/10/06 19:53:46,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.76,-48.11,
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-16.00982,-48.14861,
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.92127,-48.25056,
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.9243,-48.25537,
2020/10/06 05:33:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.59,-47.8,
2020/10/06 00:22:24,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.568941,-47.931099,
2020/10/06 00:22:19,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.805199,-47.363552,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13,0.0,1.0,-15.9235,-48.23747,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.71632,-47.90249,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.58638,-47.81229,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.59631,-47.81595,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.5872,-47.81672,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.56662,-47.80564,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14,0.0,1.0,-15.54975,-47.78976,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.97667,-47.62637,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.59153,-47.82397,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.54739,-47.79146,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.58969,-47.76888,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.58215,-47.76596,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.58401,-47.82114,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.54865,-47.79921,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.5499,-47.80689,
2020/10/08 01:25:00,TERRA_M-M,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15,0.0,1.0,-15.669,-48.123,32.2
2020/05/30 13:25:00,TERRA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4,0.0,0.8,-15.633,-47.46,10.5
2020/06/01 16:49:33,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6,0.0,0.8,-15.62832,-47.45978,
2020/06/02 16:40:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,7,0.0,0.9,-15.966,-47.677,7.7
2020/06/05 17:14:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,10,0.0,0.9,-15.71285,-48.01728,
2020/05/23 17:12:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3,0.0,0.7,-15.63377,-47.46564,4.0
